id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
37913,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,39c7947d-0746-4c7c-95ae-3049eac477df,C0656744F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella conduplicata",4702,Spring,Selaginella,conduplicata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"French Guiana","Saint-Laurent du Maroni",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6aa2443f-49e7-4688-a6fb-ef83652fd91f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=37913
43034,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b57bed40-ea0c-409c-b578-78e0a82a3f8d,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella conduplicata",4702,Spring,Selaginella,conduplicata,,,"RRC ID Flag",1999,,,,,,"H. Murphy",154,1981-08-15,1981,8,15,227,,1981-8-15,,,154,,,,,,,sterile,,,,Peru,Loreto,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-21 10:33:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c9854189-65bb-4e45-9f35-ba394885668f,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=43034
50489,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,95d70ba5-24a7-442d-a8f4-55bcdededfb0,C0656745F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella conduplicata",4702,Spring,Selaginella,conduplicata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:29481a18-6111-4fc5-b537-b6a6c3423b3e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=50489
52593,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,10a98657-bc47-48ae-890e-5608f7e6fb9a,C0656747F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella conduplicata",4702,Spring,Selaginella,conduplicata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Rondônia,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:45",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:096cef24-d2f5-4b9f-8687-0b8f8dc4ff1c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=52593
67782,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,bbaef8e2-4ea0-4582-9054-58c04c7cb267,C0656746F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella conduplicata",4702,Spring,Selaginella,conduplicata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Pará,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7a40e484-c5c7-4bde-8b75-54eb3f20c2d2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67782
4254,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,fcd78e3e-5daf-4b8c-a511-a6dccb6ef641,C0656749F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella contigua",4703,Bak.,Selaginella,contigua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Rio de Janeiro",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:45",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6381594a-bf6e-4120-a7ed-a44b15f51036,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=4254
54449,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b8f2c4fb-9cc6-4a2f-9772-4c4db50a154f,C0656748F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella contigua",4703,Bak.,Selaginella,contigua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Rio de Janeiro",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:45",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:938f161e-f4bd-42d1-8636-018f578478a8,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=54449
13701,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e9df7ddd-251a-4106-8dfb-aabfb00527df,,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"RRC ID Flag",1991,,,,,,"L. Arroyo",42,1991-07-15,1991,7,15,196,,1991-7-15,,,42,,,,,,,sterile,,,,Bolivia,"Santa Cruz",,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-21 10:33:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e8d3a9f8-918b-4851-97c1-88ab976cefa2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13701
16588,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,13993a67-2212-4e31-8f9e-882b3395deb9,C0639418F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEXICO,,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:41:50",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e2ed79f6-6b99-4e41-9976-55fa844306f6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=16588
18639,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,276453eb-325f-4f2b-91e2-d7f3cc0d8e9e,C0639417F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mexico,Yucatán,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:41:50",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a71a261e-e5ad-417b-bf9a-efad16191adb,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18639
22488,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b8916acd-b041-4ec2-9165-1b1e11bb52e8,C0656742F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Bahia,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fbd1bef9-7e30-47fb-86d3-63bb0de50ad0,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22488
52224,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d6a3f093-3be2-4561-ba3b-fede35666581,C0656738F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Paraíba,,,Itaporanga,,-7.307957,-38.150458,,,,,,,,,,,,,,,,en,,"2019-01-11 14:24:32",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1c24dad0-8265-438f-80c1-4cf2ecb58f44,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=52224
63030,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,acc0afaf-97a8-4785-a116-36802d2bdb0d,C0640289F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"J. E. Leite",4209,1947-09-00,1947,9,0,,,1947-9,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-17 08:11:21",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:340d5f2e-b87f-4ab3-856d-0516ba3c6f7e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=63030
67259,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a8f3ae3c-8c91-4ece-91d1-10c78408509a,C0661966F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"J. A. Steyermark",30283,1939-10-22,1939,10,22,295,,1939-10-22,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-21 13:47:45",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ba6a59c3-75ff-43d4-8480-7286600d44ac,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67259
67338,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3bd1b10e-105f-4730-a578-2a9e536f9c61,C0661965F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"A. C. V. Schott",669,1865-10-11,1865,10,11,284,,1865-10-11,,,,,,,,,,,,,,MEXICO,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-21 13:47:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7434d1f1-4f5f-460f-aee6-7cee98010512,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67338
67656,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,40202adf-aee7-4682-ae42-f35b04adf0c9,C0661967F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"J. A. Steyermark",29025,1939-10-04,1939,10,4,277,,1939-10-4,,,,,,,,,,,,,,GUATEMALA,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-21 13:47:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:aecfb8b1-423f-4c8c-8bbe-b346ca7fa3af,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67656
67727,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e212896c-2e3f-4a81-85ca-07ce2ff07308,C0661840F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"T. J. Killeen",937,1985-05-16,1985,5,16,136,,1985-5-16,,,,,,,,,,,,,,BOLIVIA,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:39",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:563d176f-218e-40e7-90d4-7243c90e246c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67727
67728,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,50806e54-a15e-4785-8727-8cb8b522fc9e,C0661841F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"T. J. Killeen",2346,1987-03-01,1987,3,1,60,,1987-3-1,,,,,,,,,,,,,,BOLIVIA,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cec67be3-f619-49a8-b983-207ad7142dfe,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67728
67729,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7ad5e95e-2b84-439c-8163-ad88a3efc6f2,C0661844F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"H. S. Irwin",33271,1971-02-15,1971,2,15,46,,1971-2-15,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6ed74066-6809-43b4-a625-b06ce3d1f2b3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67729
67730,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a7180efd-cd1d-485a-9c30-337233f56476,C0661845F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"H. C. Cutler",8408,1945-08-29,1945,8,29,241,,1945-8-29,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0ef3e8d9-6443-4824-a473-2711df7f5450,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67730
67731,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,41869cb5-1c59-458d-94d4-06632331bddb,C0661847F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"M. de Garganta",1121,1949-00-00,1949,0,0,,,1949,,,,,,,,,,,,,,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a6123448-82f1-430f-ae04-125cd4cfa736,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67731
67733,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6bfba78c-19b0-4bdb-acdc-54c16a12ddab,C0661849F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,,,1870-05-08,1870,5,8,128,,1870-5-8,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:48",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f86fa8f4-9704-4283-b580-10d5c01b8927,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67733
67734,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7c9a60c2-8edf-4ffa-9f5f-2704642b64f8,C0661848F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"K. Fiebrig",904,1903-02-20,1903,2,20,51,,1903-2-20,,,,,,,,,,,,,,PARAGUAY,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:47",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:434b7b42-e0ec-41e1-b37e-2c2f2700848e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67734
67735,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,06f954c5-70a3-4e00-bcf9-06fb2ef9ebfd,C0661843F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,,s.n.,,,,,,,,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:42",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9b624640-9f47-4725-82d2-ae6eb465e603,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67735
67736,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2c6fc406-e7ac-4d69-b5d4-3b35e31fd979,C0661842F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"A. F. M. Glaziou",s.n.,1867-06-27,1867,6,27,178,,1867-6-27,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2d3c9e43-f270-435b-8f51-4eb277d87d66,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67736
67742,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b2e66e9b-98f9-4e26-9a7e-195060b0deb1,C0661846F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,,,,,,,,"G. J. Shepherd",5855,1977-09-08,1977,9,8,251,,1977-9-8,,,,,,,,,,,,,,BRAZIL,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-06-19 12:20:45",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f6192203-0b8a-4b66-b893-5b9da670d1fb,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=67742
1103106,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3d918755-2579-43c1-9663-b0d8371bc643,C0661919F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"G. F. Gaumer",825,1982-00-00,1982,0,0,,,1982,,,,,,,,,,,,,,Mexico,Yucatán,,,Chichankanab,,,,,,,,,,,,,,,,,,,en,,"2018-10-04 15:46:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3d09e419-de4e-43b4-ac2c-071767a73fc2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1103106
1104219,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,83746999-0130-495f-8720-f4d6c124bdda,C0661968F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"P. C. Standley",74002,1940-10-11,1940,10,11,285,,1940-10-11,,,,,,,,,,,,,,Guatemala,Zacapa,,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-08 10:40:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dea5c81d-6c51-402c-96da-4a40c7db3ae1,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104219
1104220,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1ae17268-a408-4af2-b5c1-957837bb0d7d,C0661969F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"J. V. Rodríguez",2372,1945-03-14,1945,3,14,73,,1945-3-14,,,,,,,,,,,,,,Honduras,Comayagua,,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-08 10:43:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cc6d708c-560c-46e5-92db-170ebfb6c35d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104220
1104222,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,8208be89-cb56-4513-9b69-c183c5b23e3b,C0661970F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"L. O. Williams",18297,1951-09-29,1951,9,29,272,,1951-9-29,,,,,,,,,,,,,,HONDURAS,,,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-08 10:47:03",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:230fe0c2-eff9-424e-9859-bf11c61856d7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104222
1104226,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,40ab6bbf-7b4f-4423-9871-642b8236832e,C0661971F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"J. V. Rodríguez",2459,1945-03-16,1945,3,16,75,,1945-3-16,,,,,,,,,,,,,,Honduras,Comayagua,,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-08 10:48:26",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8e53c3c3-2469-4e0c-ad0d-78503c198733,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104226
1104236,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a29ceece-1826-4574-844c-cbc7a7e990f3,C0661972F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"A. Molina R.",2951,1950-05-22,1950,5,22,142,,1950-5-22,,,,,,,,,,,,,,Honduras,"Francisco Morazán",,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-08 10:51:12",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:30019e5b-4a5c-426a-94fc-5ba23ba9efb7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104236
1104238,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b62a9f42-53b4-4263-a017-3d8497208c15,C0661973F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"P. C. Standley",29266,1951-11-05,1951,11,5,309,,1951-11-5,,,,,,,,,,,,,,Honduras,Paraíso,,,"El Paraíso",,14.0833,-86.5,,,,,,,,,,,,,,,,en,,"2018-10-08 10:53:08",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2d39788d-b47d-4fb7-8c58-f245a402516c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104238
1104240,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,57109173-30b2-436b-99ac-8c2aea45c8d6,C0661974F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella convoluta",4704,"(Arn.) Spring",Selaginella,convoluta,,,"I. A. Valdespino",2015,,,,,,"P. C. Standley & J. Chacón P.",5566,1947-03-12,1947,3,12,71,,1947-3-12,,,,,,,,,,,,,,Honduras,Comayagua,,,,,,,,,,,,,,,,,,,,,,en,,"2018-10-08 11:02:56",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bf4f146d-5891-4733-b982-112eb73b786d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1104240
18133,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,04d96e9b-858e-4bd0-a37c-c611cb0ca106,C0656750F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella cruciformis",4705,"Alston ex J.A.Crabbe & Jermy",Selaginella,cruciformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Yaracuy,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:29:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bcddaf61-53a8-4981-9f88-eaf105daf420,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18133
5988,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,9bbb251d-ae97-486d-b83d-dc1bcad68505,V0077342F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella cuernosensis",4707,Hieron.,Selaginella,cuernosensis,,,"J. F. Barcelona",2005,,,,,Isotype,"A. D. E. Elmer",9651,1908-03-00,1908,3,0,,,1908-3,,,,,,,,,,,,,,Philippines,"Negros Oriental",,,Dumaguete,,,,,,,,,,,,,,,,,,,en,,"2019-01-23 10:17:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fd3d49a1-9eaf-4f28-90c8-0e2f88e437a2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=5988
11989,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,716899af-b91b-4015-9a9d-7cd1e56ce693,V0075811F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella daguensis",4709,Hieron.,Selaginella,daguensis,,,"I. A. Valdespino",1996,,,,,Syntype,"F. C. Lehmann",7690,,,,,,,,,,,,,,,,,,,,,COLOMBIA,,,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-23 13:14:11",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1ae8a3a6-35b6-4591-ba03-b82c534adbff,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=11989
41506,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,494677df-4370-46a2-8eb7-fd95b46a72c8,C0656751F,,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,"Selaginella dasyloma",4710,Alston,Selaginella,dasyloma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Colombia,"Valle del Cauca",,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:47:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:72c14fc5-c146-4dff-99f1-107c1579f751,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41506
