coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
33434,http://fm-digital-assets.fieldmuseum.org/1062/425/C0659169F.jpg,http://fm-digital-assets.fieldmuseum.org/1062/425/C0659169F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0659169F_1537830431_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0659169F_1537830431_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:835a61df-7e88-437e-a879-1ae483bfa666,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=33434,StillImage,Photograph,en
48522,http://fm-digital-assets.fieldmuseum.org/1062/424/C0659168F.jpg,http://fm-digital-assets.fieldmuseum.org/1062/424/C0659168F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0659168F_1537772066_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0659168F_1537772066_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:832b6f2d-f26e-4369-8496-d50436d0ae26,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=48522,StillImage,Photograph,en
3312,http://fm-digital-assets.fieldmuseum.org/1114/053/C0611403F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/053/C0611403F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0611/C0611403F_1537861937_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0611/C0611403F_1537861937_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ba8af913-a6d6-4c33-93c0-a6bea755749d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3312,StillImage,Photograph,en
3964,http://fm-digital-assets.fieldmuseum.org/1114/065/C0611411F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/065/C0611411F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611411F_1537777957_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611411F_1537777957_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a00c61c2-751f-46fb-8718-2b85f18d40c5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=3964,StillImage,Photograph,en
6093,http://fm-digital-assets.fieldmuseum.org/1114/069/C0611414F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/069/C0611414F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611414F_1537746842_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611414F_1537746842_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ddf5e840-a3c7-4ab9-a272-ce3251ed917f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6093,StillImage,Photograph,en
6527,http://fm-digital-assets.fieldmuseum.org/1114/056/C0611405F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/056/C0611405F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611405F_1537951936_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611405F_1537951936_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:827bf524-855c-4c27-8234-9c2ab72f3d31,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6527,StillImage,Photograph,en
9685,http://fm-digital-assets.fieldmuseum.org/1114/060/C0611408F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/060/C0611408F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611408F_1537921942_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611408F_1537921942_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:dd710d93-dc85-4f23-a439-c715a8b8909c,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9685,StillImage,Photograph,en
9686,http://fm-digital-assets.fieldmuseum.org/1114/066/C0611412F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/066/C0611412F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611412F_1537762982_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611412F_1537762982_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f17ff706-eed0-4c1b-a035-a92422558ef9,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9686,StillImage,Photograph,en
9818,http://fm-digital-assets.fieldmuseum.org/1114/057/C0611406F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/057/C0611406F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611406F_1537770368_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611406F_1537770368_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:299e9e2e-a00c-4b61-abfa-8304fed75dc9,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=9818,StillImage,Photograph,en
10564,http://fm-digital-assets.fieldmuseum.org/1114/049/C0611400F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/049/C0611400F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611400F_1537808282_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611400F_1537808282_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0662d4d1-7394-4f07-a47d-633245e42836,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10564,StillImage,Photograph,en
10736,http://fm-digital-assets.fieldmuseum.org/1114/076/C0611419F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/076/C0611419F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611419F_1537911680_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611419F_1537911680_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a62e8cd1-6aca-4674-828d-d4326f01a119,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10736,StillImage,Photograph,en
10981,http://fm-digital-assets.fieldmuseum.org/1114/059/C0611407F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/059/C0611407F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611407F_1537917692_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611407F_1537917692_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a0f3dd80-dd7b-4cae-8edb-9638dd1545b1,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=10981,StillImage,Photograph,en
14952,http://fm-digital-assets.fieldmuseum.org/1114/052/C0611402F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/052/C0611402F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611402F_1537775573_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611402F_1537775573_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3b70f905-6100-4c42-8d57-c880c4343b28,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=14952,StillImage,Photograph,en
15025,http://fm-digital-assets.fieldmuseum.org/1114/082/C0611423F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/082/C0611423F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611423F_1537730100_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611423F_1537730100_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bc381c2a-4bac-4b01-84ff-38bc94debf40,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=15025,StillImage,Photograph,en
15027,http://fm-digital-assets.fieldmuseum.org/1114/083/C0611424F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/083/C0611424F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611424F_1537773615_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611424F_1537773615_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c0f16276-d572-4e2d-830d-4dd4ade857c6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=15027,StillImage,Photograph,en
17222,http://fm-digital-assets.fieldmuseum.org/1114/080/C0611422F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/080/C0611422F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611422F_1537912391_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611422F_1537912391_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8d9604ea-2604-4f71-be69-4c78059b5e83,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17222,StillImage,Photograph,en
29582,http://fm-digital-assets.fieldmuseum.org/1114/077/C0611420F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/077/C0611420F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611420F_1537802358_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611420F_1537802358_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:892c0638-c440-462a-8139-6b0cdeec6161,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29582,StillImage,Photograph,en
30060,http://fm-digital-assets.fieldmuseum.org/1114/050/C0611401F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/050/C0611401F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611401F_1537920866_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611401F_1537920866_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:36e449aa-521a-4738-b0cd-3f3ff348733c,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=30060,StillImage,Photograph,en
32202,http://fm-digital-assets.fieldmuseum.org/1114/054/C0611404F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/054/C0611404F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611404F_1537762613_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611404F_1537762613_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3701fb1d-dde5-4b68-b679-8870d1eb0bb5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32202,StillImage,Photograph,en
35018,http://fm-digital-assets.fieldmuseum.org/1114/085/C0611425F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/085/C0611425F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611425F_1537923203_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611425F_1537923203_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:43dbfbda-39cb-40ca-9ac2-fa34fbdc042f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=35018,StillImage,Photograph,en
39405,http://fm-digital-assets.fieldmuseum.org/1114/087/C0611427F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/087/C0611427F.jpg,http://www.pteridoportal.org/imglib/fern/F/C0611/C0611427F_1537520294_tn.jpg,http://www.pteridoportal.org/imglib/fern/F/C0611/C0611427F_1537520294_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:89171781-e8bb-4321-89b1-d60cb644d4dc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=39405,StillImage,Photograph,en
40460,http://fm-digital-assets.fieldmuseum.org/1114/047/C0611399F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/047/C0611399F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611399F_1537868609_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611399F_1537868609_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a3087eeb-fe96-409e-a379-d9428ea28bc7,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40460,StillImage,Photograph,en
41034,http://fm-digital-assets.fieldmuseum.org/1114/073/C0611417F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/073/C0611417F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611417F_1537916970_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611417F_1537916970_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:698eed99-4628-430a-8234-3ca5cde5aca5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41034,StillImage,Photograph,en
41039,http://fm-digital-assets.fieldmuseum.org/1114/070/C0611415F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/070/C0611415F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611415F_1537731616_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611415F_1537731616_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7723367b-34ac-47df-8303-21431b388b18,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41039,StillImage,Photograph,en
41043,http://fm-digital-assets.fieldmuseum.org/1114/072/C0611416F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/072/C0611416F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611416F_1537730730_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611416F_1537730730_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:92a355c7-8e33-4f79-996e-fe30bc7fed2d,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41043,StillImage,Photograph,en
41050,http://fm-digital-assets.fieldmuseum.org/1114/074/C0611418F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/074/C0611418F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611418F_1537853581_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611418F_1537853581_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:af314fee-2ae2-42c0-90e6-e57081696dcc,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41050,StillImage,Photograph,en
41051,http://fm-digital-assets.fieldmuseum.org/1114/086/C0611426F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/086/C0611426F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611426F_1537869082_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611426F_1537869082_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:562c0c46-9f50-446f-967d-449c23119df1,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=41051,StillImage,Photograph,en
46013,http://fm-digital-assets.fieldmuseum.org/1114/079/C0611421F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/079/C0611421F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611421F_1537927404_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611421F_1537927404_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9b937c66-5b76-4927-8fc6-247f21b735c6,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=46013,StillImage,Photograph,en
68333,http://fm-digital-assets.fieldmuseum.org/1114/062/C0611409F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/062/C0611409F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611409F_1537949594_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611409F_1537949594_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:42a2d1c3-8b5f-46ab-bafe-d657a8c262b5,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=68333,StillImage,Photograph,en
68337,http://fm-digital-assets.fieldmuseum.org/1114/063/C0611410F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/063/C0611410F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611410F_1537892811_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611410F_1537892811_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:13c76566-98ea-4978-9960-0cd3e09c721f,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=68337,StillImage,Photograph,en
68435,http://fm-digital-assets.fieldmuseum.org/1114/046/C0611398F.jpg,http://fm-digital-assets.fieldmuseum.org/1114/046/C0611398F.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611398F_1537771529_tn.jpg,http://www.pteridoportal.org/imglib/fern/misc/201809/C0611398F_1537771529_web.jpg,,"Field Museum of Natural History Pteridophyte Collection (F)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:79173fd9-0995-4524-b51a-2529504a10d8,"2018-09-21 02:09:49",image/jpeg,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=68435,StillImage,Photograph,en
