id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
12246,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3ab776a0-6283-4da6-a073-9bd8c5e4a377,C0659149F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Loja,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:012dc8f3-a870-493c-a86d-8d75d113f876,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=12246
18308,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2d9e3545-23e8-4a0c-bfa2-872b7351baa3,C0659153F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Azuay,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:31",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6f613bff-bdd7-4701-a36d-bfc301f6ec6b,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=18308
38603,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,eb340f7d-6416-435a-b1b2-c37b85c7c712,C0659154F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Azuay,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:31",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7ecd0e2e-4e4d-421d-8c54-09acd1301a16,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=38603
51510,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1f8614fd-aab3-493a-a0ef-d41637d74938,C0659150F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Apurímac,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:551238e6-d3f4-4000-b1d3-4f558aa99a95,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=51510
69606,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,22569f48-a884-4dc9-8f8b-fc59de400f36,C0659152F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Napo,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:da427eb8-79d6-4315-bc96-31cf82a032c5,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69606
1103068,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3902aed2-6e9c-4747-a2d2-6a2683dcd8b6,C0676393F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,"A. R. Smith",2012,,,,,,"Rod. Vásquez et al.",33806,2008-02-29,2008,2,29,60,,2008-2-29,,,,,,,,,,,,,,Peru,Pasco,Oxapampa,,Huancabamba,,-10.35,-75.5333,,,,,,,,,,,,,,,,en,,"2018-10-04 15:40:17",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:39c7f0ed-a96c-48a2-837f-73928030d675,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1103068
1105145,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,2d52d59a-f865-4d4d-b0bd-1ab64630db63,C0662073F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella glaucescens",3360,"(C. Presl) B. Øllg.",Lycopodiella,glaucescens,,,"A. R. Smith",2006,,,,,,"A. Monteagudo",7580,2004-11-11,2004,11,11,316,,2004-11-11,,,,,,,,,,,,,,Peru,Pasco,,,Oxapampa,,-10.5667,-75.4,,,,,,,,,,,,,,,,en,,"2018-10-09 09:58:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fec92493-4602-45d3-8c69-53f77b0c95fa,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=1105145
546,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,6ec3f86f-e90d-4e55-8849-0d2e999a0646,V0031044F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella inundata",3361,"(L.) J. Holub",Lycopodiella,inundata,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"F. A. Swink",,,1952,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber",,,,,,,,,,U.S.A.,Indiana,Porter,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 09:51:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8b9033db-496c-4d04-86b6-f8c8ab5bec2a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=546
13017,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3c15ad2a-fd77-4eb1-a085-4a29291d57d4,V0031043F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella inundata",3361,"(L.) J. Holub",Lycopodiella,inundata,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"W. H. Dunham",,,,,,,,,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 09:51:39",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2b32d30d-ed38-4c4d-b795-4b4b126401a2,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=13017
42301,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d441edab-019f-47cc-8e06-d4395d502b30,C0664043F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella iuliformis",3363,"(L. Underw. & F. Lloyd) B. Øllg.",Lycopodiella,iuliformis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Bolívar,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:59:53",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:bd8d0215-e408-43db-a664-62fd84d4e469,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=42301
6996,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,1dcb36d4-b428-404a-8ddd-a59d49a8a0f9,V0031046F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"J. A. Steyermark",65010,1947-09-14,1947,9,14,257,,1947-9-14,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 09:51:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6fa36800-cd11-4da2-9d12-7e16ae890fa5,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=6996
20456,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,bbea86e2-aa32-4070-943e-5908df013959,C0611739F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,,,,,,,,"J. W. Thieret",1417,1955-07-02,1955,7,2,183,,1955-7-2,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 14:53:19",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:536d64c8-f299-4527-a245-da1b45681bce,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20456
21550,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e0bfed0d-07b4-46bb-8ec3-1d77a7e379bc,C0611738F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,,,,,,,,"E. S. Bastin",167,1879-07-03,1879,7,3,184,,1879-7-3,,,,,,,,,,,,,,U.S.A.,Indiana,Lake,,,,,,,,,,GeoLocate,,,,,,,,,,,en,,"2017-04-12 14:55:58",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2e5dac58-c27f-4e61-888f-f9f7f71601f7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=21550
23526,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e6acc2df-d2aa-4ea7-a301-e6ca7f672858,C0611741F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,,,,,,,,"L. N. Johnson",3787,1886-09-04,1886,9,4,247,,1886-9-4,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:00:46",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6e598f97-7f79-4caf-9ffb-53f766e4cb33,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=23526
26471,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,81964194-ddd4-4dc3-9f28-4643a83df395,V0031047F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"J. W. Thieret",1417,1955-07-02,1955,7,2,183,,1955-7-2,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 09:51:42",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fa838055-e4ac-420d-8942-7cfc982ff16e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=26471
29113,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,76094136-64ae-487d-af95-1850f79cd74c,V0031048F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"E. D. Hull",,1942-07-23,1942,7,23,204,,1942-7-23,,,,,,,,,,,,,,U.S.A.,Indiana,Lake,,,,,,,,,,GeoLocate,,,,,,,,,,,en,,"2019-01-22 09:51:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:adae1460-35d7-437b-be10-ca1a0be3906d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=29113
34553,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,72063f95-63f3-4f7b-831e-9e905f5acc5f,V0032120F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,"G. S. Tonkovich : Field Museum of Natural History",2006,,,,,,"E. S. Bastin",,1879-07-03,1879,7,3,184,,1879-7-3,,,,,,,,,,,,,,U.S.A.,Indiana,Lake,,,,,,,,,,GeoLocate,,,,,,,,,,,en,,"2019-01-22 09:51:43",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:74d5a1a7-bd87-483c-9de4-a45a6a28142d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=34553
37977,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,e4863dfc-cf16-4419-b785-f527891d7072,C0611740F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,,,,,,,,"J. A. Steyermark",65010,1947-09-14,1947,9,14,257,,1947-9-14,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:44:21",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7f85a926-e21d-41ce-8828-b8a4110df988,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=37977
40123,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,a806ed9d-bc6b-46fe-b6a3-26cb7cd73004,V0031045F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"L. N. Johnson",3787,1886-09-04,1886,9,4,247,,1886-9-4,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 09:51:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3a47662f-da08-41e4-9022-4661fc4ec28a,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40123
55738,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7296212f-2a68-4fa8-83ff-38ff570108c7,C0611737F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella margueritae",3364,"J.G. Bruce",Lycopodiella,margueritae,,,,,,,,,,"E. D. Hull",,1942-07-23,1942,7,23,204,,1942-7-23,,,,,,,,,,,,,,U.S.A.,Indiana,Lake,,,,,,,,,,GeoLocate,,,,,,,,,,,en,,"2017-04-12 16:53:50",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:76f0e593-9d02-4fe9-8fbb-9a66e8d1b8e7,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=55738
49439,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,f868172b-c790-46b8-acb7-1af662a13330,C0659227F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella matthewsii",3365,"(Hook.) Holub",Lycopodiella,matthewsii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:57:58",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:27ff9c7c-d524-4723-94b8-6c7951b9479c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=49439
17400,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,7b4abaed-6c03-482c-8579-334f02ae2530,C0640163F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Huánuco,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b7e623a6-f1d1-4056-a44d-4e922dc618f6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17400
20472,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,d1b67c5a-4df7-49f5-b149-eb102a1cf065,C0640164F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Santiago-Zamora,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:29:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a7e6b204-bee8-4782-bfa5-ea6e42a54e27,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=20472
28648,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,29d68870-5c51-4a8c-aac7-08bd32688705,C0640161F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:76833c2d-29c7-4f9b-b1e4-a241765c5a97,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=28648
49987,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,967b6e57-9986-40ed-822d-6af7db8adb89,C0640162F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c8bed9d8-8933-4900-8ee3-7dbf2fb6edf3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=49987
54946,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,32fb57c8-cade-49f8-baea-ecf78c85bdb6,C0640165F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Loja,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:29:25",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:67a45871-30a5-4b44-ba8c-296c8573466d,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=54946
62385,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,31888f8a-191f-494b-ad77-539e96b00749,C0638977F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,"V. J. Dryer",109,1976-05-13,1976,5,13,134,,1976-5-13,,,,,,,,,,,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2016-02-01 11:06:20",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:abe89843-cdf9-432f-b00d-34fe14710ea6,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=62385
69576,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,014301df-003c-4220-b62e-117d5480d2c3,C0640160F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella pendulina",3366,"(Hook.) B. Øllg.",Lycopodiella,pendulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Napo,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:37",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b29963f2-10f7-47d7-8a45-389f9d775ebb,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=69576
22430,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,5928d66f-b3ff-46d7-93c9-0218cef6da4b,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella riofrioi",3368,"(Sod.) B. Øllg.",Lycopodiella,riofrioi,,,"RRC ID Flag",2000,,,,,,"M. H. Grayum",10341,1993-03-17,1993,3,17,76,,1993-3-17,,,10341,,,,,,,flower,,,,"COSTA RICA",,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-21 10:30:02",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:12599bf9-860a-4997-b4b6-e34d8daabd6e,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=22430
25683,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c3d8dcab-2bc7-4971-ae02-6d4ae5644899,C0640169F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella riofrioi",3368,"(Sod.) B. Øllg.",Lycopodiella,riofrioi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ecbeeb4c-6772-4984-9095-f2c51e936a14,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=25683
31590,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,b60e6128-9a12-46c8-b65c-6d6e02d441eb,C0640168F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella riofrioi",3368,"(Sod.) B. Øllg.",Lycopodiella,riofrioi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Bolívar,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:38",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c94943ac-42b9-4f40-a14a-3c9d6f16e175,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=31590
11812,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,3ba8b0a8-f4f2-4a64-88aa-f37364ceb99b,,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella steyermarkii",3370,"B. Øllg.",Lycopodiella,steyermarkii,,,"RRC ID Flag",1995,,,,,,"A. H. Gentry",80460,1993-07-26,1993,7,26,207,,1993-7-26,,,80460,,,,,,,flower,,,,Ecuador,Morona-Santiago,,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-21 10:30:07",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2ae7a1bd-ffd0-43e1-bbf4-0d5545e2a42c,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=11812
17839,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,922406db-d404-4f83-b2dd-3b9f4084880c,C0640172F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella steyermarkii",3370,"B. Øllg.",Lycopodiella,steyermarkii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Amazonas,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:40",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:97a1f40a-34df-4017-a2ed-e7a0024d41b3,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=17839
40348,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,f40c253f-de10-4456-9a75-ab5fc38afa97,C0640171F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella steyermarkii",3370,"B. Øllg.",Lycopodiella,steyermarkii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,Bolívar,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:39",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:85f46045-51a7-4a13-ba01-3595d3769ea5,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40348
32557,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,4e319f87-036b-48b3-9018-2a7b3b178cc0,V0031049F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella subappressa",3371,"J.G. Bruce, W. H. Wagner & Beitel",Lycopodiella,subappressa,,,"G. S. Tonkovich : Field Museum of Natural History",2003,,,,,,"F. A. Swink",756,1951-09-15,1951,9,15,258,,1951-9-15,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2019-01-22 09:51:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:07b7b99c-6b7c-4e36-a67d-55d0bb7338ac,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=32557
40002,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,ebb8adf7-aefb-4421-8a45-9a6fe41d04cc,C0611736F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella subappressa",3371,"J.G. Bruce, W. H. Wagner & Beitel",Lycopodiella,subappressa,,,,,,,,,,"F. A. Swink",756,1951-09-15,1951,9,15,258,,1951-9-15,,,,,,,,,,,,,,U.S.A.,Illinois,Cook,,,,,,,,,,,,,,,,,,,,,en,,"2017-04-12 15:51:36",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:971a6acb-b575-4377-a3dd-f53bd0ef2087,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=40002
35808,F,,,b7a4dd5c-99c5-43d7-84bb-f5d3596419e9,PreservedSpecimen,c7e6e5e2-13a0-47bc-b95c-bfaa35bb678e,C0640175F,,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"Lycopodiella trianae",3373,"(Hieron.) B. Øllg.",Lycopodiella,trianae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ecuador,Loja,,,,,,,,,,,,,,,,,,,,,,en,,"2015-12-09 08:46:41",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ef9f063d-d5a3-4dfc-94bf-4511d9dd1160,http://www.pteridoportal.org/portal/collections/individual/index.php?occid=35808
